Date,Dept,BU,Account,Value
Mar-2004,300,10120,66005,1911
Mar-2004,300,10120,66010,1307
Mar-2004,300,10120,67010,1918
Mar-2004,300,10120,67015,1841
Mar-2004,300,10120,61060,74745
Mar-2004,300,10120,61070,5397
Mar-2004,300,10120,62001,2988
Mar-2004,300,10120,64005,1327
Mar-2004,300,10120,64020,1147
Mar-2004,300,10120,65005,1277
Mar-2004,300,10120,65006,1575
Mar-2004,300,10120,65015,1031
Mar-2004,300,10120,65018,1951
Mar-2004,300,10120,65020,1186
Mar-2004,300,10120,65022,1564
Mar-2004,300,10120,65035,1905
Mar-2004,405,10120,51001,1124
Mar-2004,405,10120,51003,1783
Mar-2004,405,10120,61010,1586
Mar-2004,405,10120,61015,1111
Mar-2004,405,10120,61030,1855
Mar-2004,405,10120,61065,1908
Mar-2004,405,10120,61080,1475
Mar-2004,405,10120,61095,1658
Mar-2004,405,10120,64055,1000
Mar-2004,405,10120,64060,1795
Mar-2004,405,10120,64065,1661
Mar-2004,405,10120,64070,1601
Mar-2004,405,10120,64090,1239
Mar-2004,405,10120,64100,1386
Mar-2004,405,10120,66005,1462
Mar-2004,405,10120,66010,1621
Mar-2004,405,10120,67010,1742
Mar-2004,405,10120,67015,1738
Mar-2004,405,10120,61060,79374
Mar-2004,405,10120,61070,5249
Mar-2004,405,10120,62001,2866
Mar-2004,405,10120,63040,1183
Mar-2004,405,10120,64005,1597
Mar-2004,405,10120,64020,1540
Mar-2004,405,10120,65005,1888
Mar-2004,405,10120,65006,1190
Mar-2004,405,10120,65015,1247
Mar-2004,405,10120,65018,1013
Mar-2004,405,10120,65020,1007
Mar-2004,405,10120,65022,1417
Mar-2004,405,10120,65035,1070
Mar-2004,410,10120,51001,1034
Mar-2004,410,10120,51003,1581
Mar-2004,410,10120,61010,1656
Mar-2004,410,10120,61015,1080
Mar-2004,410,10120,61030,1715
Mar-2004,410,10120,61065,1623
Mar-2004,410,10120,61080,1869
Mar-2004,410,10120,61095,1340
Mar-2004,410,10120,64055,1146
Mar-2004,410,10120,64060,1898
Mar-2004,410,10120,64065,1067
Mar-2004,410,10120,64070,1911
Mar-2004,410,10120,64090,1692
Mar-2004,410,10120,64100,1044
Mar-2004,410,10120,66005,1619
Mar-2004,410,10120,66010,1523
Mar-2004,410,10120,67010,1207
Mar-2004,410,10120,67015,1826
Mar-2004,410,10120,61060,65520
Mar-2004,410,10120,61070,5107
Mar-2004,410,10120,62001,2553
Mar-2004,410,10120,63040,1869
Mar-2004,410,10120,64005,1033
Mar-2004,410,10120,64020,1913
Mar-2004,410,10120,65005,1181
Mar-2004,410,10120,65006,1476
Mar-2004,410,10120,65015,1224
Mar-2004,410,10120,65018,1496
Mar-2004,410,10120,65020,1565
Mar-2004,410,10120,65022,1742
Mar-2004,410,10120,65035,1741
Mar-2004,415,10120,51001,1017
Mar-2004,415,10120,51003,1903
Mar-2004,415,10120,61010,1152
Mar-2004,415,10120,61015,1764
Mar-2004,415,10120,61030,1493
Mar-2004,415,10120,61065,1196
Mar-2004,415,10120,61080,1215
Mar-2004,415,10120,61095,1916
Mar-2004,415,10120,64055,1285
Mar-2004,415,10120,64060,1147
Mar-2004,415,10120,64065,1486
Mar-2004,415,10120,64070,1105
Mar-2004,415,10120,64090,1525
Mar-2004,415,10120,64100,1970
Mar-2004,415,10120,66005,1421
Mar-2004,415,10120,66010,1986
Mar-2004,415,10120,67010,1466
Mar-2004,415,10120,67015,1642
Mar-2004,415,10120,61060,58682
Mar-2004,415,10120,61070,5575
Mar-2004,415,10120,62001,2230
Mar-2004,415,10120,64005,1015
Mar-2004,415,10120,64020,1244
Mar-2004,415,10120,65005,1713
Mar-2004,415,10120,65006,1460
Mar-2004,415,10120,65015,1888
Mar-2004,415,10120,65018,1745
Mar-2004,415,10120,65020,1840
Mar-2004,415,10120,65022,1465
Mar-2004,415,10120,65035,1637
Apr-2004,105,10120,41101,757786
Apr-2004,105,10120,42201,63737
Apr-2004,105,10120,51001,1851
Apr-2004,105,10120,51003,1722
Apr-2004,105,10120,61010,1484
Apr-2004,105,10120,61015,1670
Apr-2004,105,10120,61030,1123
Apr-2004,105,10120,61065,1262
Apr-2004,105,10120,61080,1482
Apr-2004,105,10120,61095,1409
Apr-2004,105,10120,64055,1113
Apr-2004,105,10120,64060,1375
Apr-2004,105,10120,64065,1564
Apr-2004,105,10120,64070,1611
Apr-2004,105,10120,64090,1585
Apr-2004,105,10120,64100,1171
Apr-2004,105,10120,66005,1378
Apr-2004,105,10120,66010,1305
Apr-2004,105,10120,67010,1993
Apr-2004,105,10120,67015,1484
Apr-2004,105,10120,61060,60501
Apr-2004,105,10120,61070,5058
Apr-2004,105,10120,62001,2340
Apr-2004,105,10120,63040,1279
Apr-2004,105,10120,64005,1606
Apr-2004,105,10120,64020,1398
Apr-2004,105,10120,65005,1182
Apr-2004,105,10120,65006,1532
Apr-2004,105,10120,65015,1169
Apr-2004,105,10120,65018,1940
Apr-2004,105,10120,65020,1506
Apr-2004,105,10120,65022,1100
Apr-2004,105,10120,65035,1832
Apr-2004,110,10120,41101,757611
Apr-2004,110,10120,42201,368585
Apr-2004,110,10120,51001,1654
Apr-2004,110,10120,51003,1241
Apr-2004,110,10120,61010,1279
Apr-2004,110,10120,61015,1157
Apr-2004,110,10120,61030,1606
Apr-2004,110,10120,61065,1398
Apr-2004,110,10120,61080,1054
Apr-2004,110,10120,61095,1410
Apr-2004,110,10120,64055,1182
Apr-2004,110,10120,64060,1532
Apr-2004,110,10120,64065,1169
Apr-2004,110,10120,64070,1940
Apr-2004,110,10120,64090,1506
Apr-2004,110,10120,64100,1100
Apr-2004,110,10120,66005,1832
Apr-2004,110,10120,66010,1746
Apr-2004,110,10120,67010,1023
Apr-2004,110,10120,67015,1856
Apr-2004,110,10120,61060,79556
Apr-2004,110,10120,61070,5476
Apr-2004,110,10120,62001,2694
Apr-2004,110,10120,63040,1606
Apr-2004,110,10120,64005,1410
Apr-2004,110,10120,64020,1182
Apr-2004,110,10120,65005,1969
Apr-2004,110,10120,65006,1320
Apr-2004,110,10120,65015,1605
Apr-2004,110,10120,65018,1532
Apr-2004,110,10120,65020,1568
Apr-2004,110,10120,65022,1462
Apr-2004,110,10120,65035,1544
Apr-2004,115,10110,41101,753835
Apr-2004,115,10110,42201,65036
Apr-2004,115,10110,51001,5445
Apr-2004,115,10110,51003,5789
Apr-2004,115,10110,61010,5510
Apr-2004,115,10110,61015,4103
Apr-2004,115,10110,61030,4726
Apr-2004,115,10110,61065,4194
Apr-2004,115,10110,61080,5156
Apr-2004,115,10110,61095,4279
Apr-2004,115,10110,64055,4311
Apr-2004,115,10110,64060,4024
Apr-2004,115,10110,64065,5250
Apr-2004,115,10110,64070,5022
Apr-2004,115,10110,64090,4615
Apr-2004,115,10110,64100,5951
Apr-2004,115,10110,66005,5852
Apr-2004,115,10110,66010,4797
Apr-2004,115,10110,67010,5704
Apr-2004,115,10110,67015,5946
Apr-2004,115,10110,61060,41194
Apr-2004,115,10110,61070,1765
Apr-2004,115,10110,62001,1652
Apr-2004,115,10110,63040,1352
Apr-2004,115,10110,64005,1531
Apr-2004,115,10110,64020,1028
Apr-2004,115,10110,65005,1168
Apr-2004,115,10110,65006,1037
Apr-2004,115,10110,65015,1115
Apr-2004,115,10110,65018,1573
Apr-2004,115,10110,65020,1396
Apr-2004,115,10110,65022,1121
Apr-2004,115,10110,65035,1881
Apr-2004,115,10120,41101,769573
Apr-2004,115,10120,42201,71402
Apr-2004,115,10120,51001,1210
Apr-2004,115,10120,51003,1856
Apr-2004,115,10120,61010,1995
Apr-2004,115,10120,61015,1573
Apr-2004,115,10120,61030,1774
Apr-2004,115,10120,61065,1080
Apr-2004,115,10120,61080,1704
Apr-2004,115,10120,61095,1104
Apr-2004,115,10120,64055,1951
Apr-2004,115,10120,64060,1851
Apr-2004,115,10120,64065,1379
Apr-2004,115,10120,64070,1886
Apr-2004,115,10120,64090,1194
Apr-2004,115,10120,64100,1756
Apr-2004,115,10120,66005,1060
Apr-2004,115,10120,66010,1162
Apr-2004,115,10120,67010,1910
Apr-2004,115,10120,67015,1875
Apr-2004,115,10120,61060,66383
Apr-2004,115,10120,61070,5736
Apr-2004,115,10120,62001,2941
Apr-2004,115,10120,63040,1813
Apr-2004,115,10120,64005,1127
Apr-2004,115,10120,64020,1033
Apr-2004,115,10120,65005,1522
Apr-2004,115,10120,65006,1364
Apr-2004,115,10120,65015,1305
Apr-2004,115,10120,65018,1702
Apr-2004,115,10120,65020,1162
Apr-2004,115,10120,65022,1877
Apr-2004,115,10120,65035,1468
Apr-2004,200,10120,41101,278683
Apr-2004,200,10120,42201,85834
Apr-2004,200,10120,51001,4421
Apr-2004,200,10120,51003,5111
Apr-2004,200,10120,61010,4544
Apr-2004,200,10120,61015,5991
Apr-2004,200,10120,61030,4158
Apr-2004,200,10120,61065,4260
Apr-2004,200,10120,61080,5551
Apr-2004,200,10120,61095,4713
Apr-2004,200,10120,64055,5450
Apr-2004,200,10120,64060,5552
Apr-2004,200,10120,64065,5659
Apr-2004,200,10120,64070,5781
Apr-2004,200,10120,64090,4578
Apr-2004,200,10120,64100,4699
Apr-2004,200,10120,66005,5267
Apr-2004,200,10120,66010,4097
Apr-2004,200,10120,67010,5019
Apr-2004,200,10120,67015,4408
Apr-2004,200,10120,61060,77822
Apr-2004,200,10120,61070,5041
Apr-2004,200,10120,62001,5329
Apr-2004,200,10120,63040,12133
Apr-2004,200,10120,64005,12207
Apr-2004,200,10120,64020,44882
Apr-2004,200,10120,65005,3038
Apr-2004,200,10120,65006,3495
Apr-2004,200,10120,65015,3262
Apr-2004,200,10120,65018,3524
Apr-2004,200,10120,65020,3064
Apr-2004,200,10120,65022,3888
Apr-2004,200,10120,65035,3639
Apr-2004,300,10120,51001,1936
Apr-2004,300,10120,51003,1158
Apr-2004,300,10120,61010,1633
Apr-2004,300,10120,61015,1252
Apr-2004,300,10120,61030,1079
Apr-2004,300,10120,61065,1434
Apr-2004,300,10120,61080,1826
Apr-2004,300,10120,61095,1585
Apr-2004,300,10120,64055,1633
Apr-2004,300,10120,64060,1158
Apr-2004,300,10120,64065,1663
Apr-2004,300,10120,64070,1610
Apr-2004,300,10120,64090,1397
Apr-2004,300,10120,64100,1303
Apr-2004,300,10120,66005,1573
Apr-2004,300,10120,66010,1758
Apr-2004,300,10120,67010,1922
Apr-2004,300,10120,67015,1374
Apr-2004,300,10120,61060,52451
Apr-2004,300,10120,61070,5170
Apr-2004,300,10120,62001,2633
Apr-2004,300,10120,63040,786
Apr-2004,300,10120,64005,1018
Apr-2004,300,10120,64020,1231
Apr-2004,300,10120,65005,1319
Apr-2004,300,10120,65006,1417
Apr-2004,300,10120,65015,1231
Apr-2004,300,10120,65018,1912
Apr-2004,300,10120,65020,1575
Apr-2004,300,10120,65022,1798
Apr-2004,300,10120,65035,1293
Apr-2004,405,10120,51001,1275
Apr-2004,405,10120,51003,1433
Apr-2004,405,10120,61010,1336
Apr-2004,405,10120,61015,1670
Apr-2004,405,10120,61030,1082
Apr-2004,405,10120,61065,1657
Apr-2004,405,10120,61080,1079
Apr-2004,405,10120,61095,1591
Apr-2004,405,10120,64055,1396
Apr-2004,405,10120,64060,1759
Apr-2004,405,10120,64065,1028
Apr-2004,405,10120,64070,1189
Apr-2004,405,10120,64090,1193
Apr-2004,405,10120,64100,1009
Apr-2004,405,10120,66005,1613
Apr-2004,405,10120,66010,1461
Apr-2004,405,10120,67010,1484
Apr-2004,405,10120,67015,1217
Apr-2004,405,10120,61060,60684
Apr-2004,405,10120,61070,5434
Apr-2004,405,10120,62001,2745
Apr-2004,405,10120,63040,1880
Apr-2004,405,10120,64005,1076
Apr-2004,405,10120,64020,1509
Apr-2004,405,10120,65005,1731
Apr-2004,405,10120,65006,1900
Apr-2004,405,10120,65015,1243
Apr-2004,405,10120,65018,1997
Apr-2004,405,10120,65020,1851
Apr-2004,405,10120,65022,1704
Apr-2004,405,10120,65035,1117
Apr-2004,410,10120,51001,1104
Apr-2004,410,10120,51003,1073
Apr-2004,410,10120,61010,1060
Apr-2004,410,10120,61015,1401
Apr-2004,410,10120,61030,1510
Apr-2004,410,10120,61065,1179
Apr-2004,410,10120,61080,1737
Apr-2004,410,10120,61095,1052
Apr-2004,410,10120,64055,1096
Apr-2004,410,10120,64060,1627
Apr-2004,410,10120,64065,1627
Apr-2004,410,10120,64070,1247
Apr-2004,410,10120,64090,1249
Apr-2004,410,10120,64100,1593
Apr-2004,410,10120,66005,1337
Apr-2004,410,10120,66010,1704
Apr-2004,410,10120,67010,1823
Apr-2004,410,10120,67015,1106
Apr-2004,410,10120,61060,54946
Apr-2004,410,10120,61070,5172
Apr-2004,410,10120,62001,2984
Apr-2004,410,10120,63040,1737
Apr-2004,410,10120,64005,1326
Apr-2004,410,10120,64020,1994
Apr-2004,410,10120,65005,1954
Apr-2004,410,10120,65006,1632
Apr-2004,410,10120,65015,1758
Apr-2004,410,10120,65018,1750
Apr-2004,410,10120,65020,1576
Apr-2004,410,10120,65022,1354
Apr-2004,410,10120,65035,1319
Apr-2004,415,10120,51001,1647
Apr-2004,415,10120,51003,1042
Apr-2004,415,10120,61010,1605
Apr-2004,415,10120,61015,1927
Apr-2004,415,10120,61030,1377
Apr-2004,415,10120,61065,1034
Apr-2004,415,10120,61080,1482
Apr-2004,415,10120,61095,1101
Apr-2004,415,10120,64055,1850
Apr-2004,415,10120,64060,1735
Apr-2004,415,10120,64065,1456
Apr-2004,415,10120,64070,1747
Apr-2004,415,10120,64090,1937
Apr-2004,415,10120,64100,1205
Apr-2004,415,10120,66005,1048
Apr-2004,415,10120,66010,1093
Apr-2004,415,10120,67010,1517
Apr-2004,415,10120,67015,1616
Apr-2004,415,10120,61060,53641
Apr-2004,415,10120,61070,5835
Apr-2004,415,10120,62001,2531
Apr-2004,415,10120,64005,1062
Apr-2004,415,10120,64020,1636
Apr-2004,415,10120,65005,1173
Apr-2004,415,10120,65006,1698
Apr-2004,415,10120,65015,1741
Apr-2004,415,10120,65018,1417
Apr-2004,415,10120,65020,1790
Apr-2004,415,10120,65022,1452
Apr-2004,415,10120,65035,1444
May-2004,105,10120,41101,768484
May-2004,105,10120,42201,60680
May-2004,105,10120,51001,1107
May-2004,105,10120,51003,1842
May-2004,105,10120,61010,1515
May-2004,105,10120,61015,1248
May-2004,105,10120,61030,1972
May-2004,105,10120,61065,1302
May-2004,105,10120,61080,1677
May-2004,105,10120,61095,1471
May-2004,105,10120,64055,1736
May-2004,105,10120,64060,1245
May-2004,105,10120,64065,1231
May-2004,105,10120,64070,1696
May-2004,105,10120,64090,1346
May-2004,105,10120,64100,1703
May-2004,105,10120,66005,1998
May-2004,105,10120,66010,1037
May-2004,105,10120,67010,1952
May-2004,105,10120,67015,1296
May-2004,105,10120,61060,67183
May-2004,105,10120,61070,5385
May-2004,105,10120,62001,2290
May-2004,105,10120,63040,1900
May-2004,105,10120,64005,1337
May-2004,105,10120,64020,1259
May-2004,105,10120,65005,1898
May-2004,105,10120,65006,1932
May-2004,105,10120,65015,1028
May-2004,105,10120,65018,1899
May-2004,105,10120,65020,1215
May-2004,105,10120,65022,1701
May-2004,105,10120,65035,1731
May-2004,110,10120,41101,761553
May-2004,110,10120,42201,350902
May-2004,110,10120,51001,1183
May-2004,110,10120,51003,1833
May-2004,110,10120,61010,1900
May-2004,110,10120,61015,1904
May-2004,110,10120,61030,1337
May-2004,110,10120,61065,1259
May-2004,110,10120,61080,1574
May-2004,110,10120,61095,1297
May-2004,110,10120,64055,1898
May-2004,110,10120,64060,1932
May-2004,110,10120,64065,1028
May-2004,110,10120,64070,1899
May-2004,110,10120,64090,1215
May-2004,110,10120,64100,1701
May-2004,110,10120,66005,1731
May-2004,110,10120,66010,1241
May-2004,110,10120,67010,1801
May-2004,110,10120,67015,1460
May-2004,110,10120,61060,74422
May-2004,110,10120,61070,5986
May-2004,110,10120,62001,2301
May-2004,110,10120,63040,1337
May-2004,110,10120,64005,1297
May-2004,110,10120,64020,1898
May-2004,110,10120,65005,1501
May-2004,110,10120,65006,1852
May-2004,110,10120,65015,1466
May-2004,110,10120,65018,1145
May-2004,110,10120,65020,1277
May-2004,110,10120,65022,1808
May-2004,110,10120,65035,1390
May-2004,115,10110,41101,761852
May-2004,115,10110,42201,60109
May-2004,115,10110,51001,5615
May-2004,115,10110,51003,5051
May-2004,115,10110,61010,5278
May-2004,115,10110,61015,4129
May-2004,115,10110,61030,4225
May-2004,115,10110,61065,4282
May-2004,115,10110,61080,4060
May-2004,115,10110,61095,4859
May-2004,115,10110,64055,5325
May-2004,115,10110,64060,5009
May-2004,115,10110,64065,4436
May-2004,115,10110,64070,4447
May-2004,115,10110,64090,4237
May-2004,115,10110,64100,5187
May-2004,115,10110,66005,5248
May-2004,115,10110,66010,4912
May-2004,115,10110,67010,5411
May-2004,115,10110,67015,5005
May-2004,115,10110,61060,42046
May-2004,115,10110,61070,1355
May-2004,115,10110,62001,1168
May-2004,115,10110,63040,1669
May-2004,115,10110,64005,1892
May-2004,115,10110,64020,1060
May-2004,115,10110,65005,1483
May-2004,115,10110,65006,1007
May-2004,115,10110,65015,1313
May-2004,115,10110,65018,1346
May-2004,115,10110,65020,1365
May-2004,115,10110,65022,1593
May-2004,115,10110,65035,1154
May-2004,115,10120,41101,755704
May-2004,115,10120,42201,55894
May-2004,115,10120,51001,1335
May-2004,115,10120,51003,1926
May-2004,115,10120,61010,1984
May-2004,115,10120,61015,1463
May-2004,115,10120,61030,1371
May-2004,115,10120,61065,1278
May-2004,115,10120,61080,1313
May-2004,115,10120,61095,1233
May-2004,115,10120,64055,1881
May-2004,115,10120,64060,1465
May-2004,115,10120,64065,1643
May-2004,115,10120,64070,1616
May-2004,115,10120,64090,1711
May-2004,115,10120,64100,1382
May-2004,115,10120,66005,1901
May-2004,115,10120,66010,1970
May-2004,115,10120,67010,1056
May-2004,115,10120,67015,1220
May-2004,115,10120,61060,50535
May-2004,115,10120,61070,5801
May-2004,115,10120,62001,2475
May-2004,115,10120,63040,1945
May-2004,115,10120,64005,1581
May-2004,115,10120,64020,1208
May-2004,115,10120,65005,1718
May-2004,115,10120,65006,1920
May-2004,115,10120,65015,1244
May-2004,115,10120,65018,1764
May-2004,115,10120,65020,1026
May-2004,115,10120,65022,1754
May-2004,115,10120,65035,1016
May-2004,200,10120,41101,260666
May-2004,200,10120,42201,88891
May-2004,200,10120,51001,5967
May-2004,200,10120,51003,4770
May-2004,200,10120,61010,5058
May-2004,200,10120,61015,4331
May-2004,200,10120,61030,4427
May-2004,200,10120,61065,4607
May-2004,200,10120,61080,5137
May-2004,200,10120,61095,4001
May-2004,200,10120,64055,4697
May-2004,200,10120,64060,4595
May-2004,200,10120,64065,4108
May-2004,200,10120,64070,5748
May-2004,200,10120,64090,4188
May-2004,200,10120,64100,5489
May-2004,200,10120,66005,5452
May-2004,200,10120,66010,4143
May-2004,200,10120,67010,5322
May-2004,200,10120,67015,4814
May-2004,200,10120,61060,76397
May-2004,200,10120,61070,4129
May-2004,200,10120,62001,5652
May-2004,200,10120,63040,13943
May-2004,200,10120,64005,12783
May-2004,200,10120,64020,41206
May-2004,200,10120,65005,3258
May-2004,200,10120,65006,3453
May-2004,200,10120,65015,3200
May-2004,200,10120,65018,3283
May-2004,200,10120,65020,3608
May-2004,200,10120,65022,3892
May-2004,200,10120,65035,3045
May-2004,300,10120,51001,1786
May-2004,300,10120,51003,1495
May-2004,300,10120,61010,1751
May-2004,300,10120,61015,1874
May-2004,300,10120,61030,1252
May-2004,300,10120,61065,1975
May-2004,300,10120,61080,1123
May-2004,300,10120,61095,1000
May-2004,300,10120,64055,1358
May-2004,300,10120,64060,1277
May-2004,300,10120,64065,1434
May-2004,300,10120,64070,1491
May-2004,300,10120,64090,1636
May-2004,300,10120,64100,1136
May-2004,300,10120,66005,1983
May-2004,300,10120,66010,1385
May-2004,300,10120,67010,1599
May-2004,300,10120,67015,1117
May-2004,300,10120,61060,60691
May-2004,300,10120,61070,5586
May-2004,300,10120,62001,2642
May-2004,300,10120,64005,1035
May-2004,300,10120,64020,1979
May-2004,300,10120,65005,1518
May-2004,300,10120,65006,1867
May-2004,300,10120,65015,1839
May-2004,300,10120,65018,1311
May-2004,300,10120,65020,1363
May-2004,300,10120,65022,1541
May-2004,300,10120,65035,1694
May-2004,405,10120,51001,1479
May-2004,405,10120,51003,1801
May-2004,405,10120,61010,1813
May-2004,405,10120,61015,1948
May-2004,405,10120,61030,1374
May-2004,405,10120,61065,1040
May-2004,405,10120,61080,1301
May-2004,405,10120,61095,1377
May-2004,405,10120,64055,1917
May-2004,405,10120,64060,1889
May-2004,405,10120,64065,1191
May-2004,405,10120,64070,1767
May-2004,405,10120,64090,1200
May-2004,405,10120,64100,1555
May-2004,405,10120,66005,1105
May-2004,405,10120,66010,1397
May-2004,405,10120,67010,1046
May-2004,405,10120,67015,1320
May-2004,405,10120,61060,74863
May-2004,405,10120,61070,5644
May-2004,405,10120,62001,2364
May-2004,405,10120,63040,1064
May-2004,405,10120,64005,1970
May-2004,405,10120,64020,1971
May-2004,405,10120,65005,1363
May-2004,405,10120,65006,1068
May-2004,405,10120,65015,1258
May-2004,405,10120,65018,1662
May-2004,405,10120,65020,1696
May-2004,405,10120,65022,1115
May-2004,405,10120,65035,1381
May-2004,410,10120,51001,1327
May-2004,410,10120,51003,1953
May-2004,410,10120,61010,1558
May-2004,410,10120,61015,1203
May-2004,410,10120,61030,1473
May-2004,410,10120,61065,1155
May-2004,410,10120,61080,1474
May-2004,410,10120,61095,1319
May-2004,410,10120,64055,1656
May-2004,410,10120,64060,1039
May-2004,410,10120,64065,1977
May-2004,410,10120,64070,1474
May-2004,410,10120,64090,1577
May-2004,410,10120,64100,1141
May-2004,410,10120,66005,1877
May-2004,410,10120,66010,1463
May-2004,410,10120,67010,1593
May-2004,410,10120,67015,1637
May-2004,410,10120,61060,77602
May-2004,410,10120,61070,5864
May-2004,410,10120,62001,2701
May-2004,410,10120,63040,1474
May-2004,410,10120,64005,1944
May-2004,410,10120,64020,1874
May-2004,410,10120,65005,1700
May-2004,410,10120,65006,1237
May-2004,410,10120,65015,1780
May-2004,410,10120,65018,1430
May-2004,410,10120,65020,1534
May-2004,410,10120,65022,1232
May-2004,410,10120,65035,1179
May-2004,415,10120,51001,1924
May-2004,415,10120,51003,1512
May-2004,415,10120,61010,1643
May-2004,415,10120,61015,1867
May-2004,415,10120,61030,1252
May-2004,415,10120,61065,1784
May-2004,415,10120,61080,1235
May-2004,415,10120,61095,1315
May-2004,415,10120,64055,1882
May-2004,415,10120,64060,1188
May-2004,415,10120,64065,1749
May-2004,415,10120,64070,1510
May-2004,415,10120,64090,1003
May-2004,415,10120,64100,1049
May-2004,415,10120,66005,1501
May-2004,415,10120,66010,1660
May-2004,415,10120,67010,1122
May-2004,415,10120,67015,1646
